"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"COL368","COL368_3684581","3","3684581","El Charco","2.4691","-78.09975","ADM2","second-order administrative division","6295630|6255150|CO|20|3684581","Earth|South America|Colombia|Departamento de Nariño|El Charco","1","1"
"COL170","COL170_3684581","3","3684581","El Charco","2.4691","-78.09975","ADM2","second-order administrative division","6295630|6255150|CO|20|3684581","Earth|South America|Colombia|Departamento de Nariño|El Charco","1","1"
"COL395","COL395_9609520","3","9609520","El Litoral del San Juan","4.2507","-76.96926","ADM2","second-order administrative division","6295630|6255150|CO|11|9609520","Earth|South America|Colombia|Departamento del Chocó|El Litoral del San Juan","1","1"
"COL393","COL393_9609520","3","9609520","El Litoral del San Juan","4.2507","-76.96926","ADM2","second-order administrative division","6295630|6255150|CO|11|9609520","Earth|South America|Colombia|Departamento del Chocó|El Litoral del San Juan","1","1"
"COL193","COL193_9609520","3","9609520","El Litoral del San Juan","4.2507","-76.96926","ADM2","second-order administrative division","6295630|6255150|CO|11|9609520","Earth|South America|Colombia|Departamento del Chocó|El Litoral del San Juan","1","1"
"COL518","COL518_9609520","3","9609520","El Litoral del San Juan","4.2507","-76.96926","ADM2","second-order administrative division","6295630|6255150|CO|11|9609520","Earth|South America|Colombia|Departamento del Chocó|El Litoral del San Juan","1","1"
"COL395","COL395_9172348","3","9172348","Francisco Pizarro","2.14713","-78.58883","ADM2","second-order administrative division","6295630|6255150|CO|20|9172348","Earth|South America|Colombia|Departamento de Nariño|Francisco Pizarro","1","1"
"COL395","COL395_3681506","3","3681506","Guapi","2.5521","-77.87865","ADM2","second-order administrative division","6295630|6255150|CO|09|3681506","Earth|South America|Colombia|Departamento del Cauca|Guapi","1","1"
"COL393","COL393_3681506","3","3681506","Guapi","2.5521","-77.87865","ADM2","second-order administrative division","6295630|6255150|CO|09|3681506","Earth|South America|Colombia|Departamento del Cauca|Guapi","1","1"
"COL130","COL130_3681506","3","3681506","Guapi","2.5521","-77.87865","ADM2","second-order administrative division","6295630|6255150|CO|09|3681506","Earth|South America|Colombia|Departamento del Cauca|Guapi","1","1"
"COL395","COL395_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL393","COL393_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL193","COL193_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL518","COL518_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL644","COL644_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL645","COL645_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL120","COL120_3680454","3","3680454","Istmina","4.98772","-76.80528","ADM2","second-order administrative division","6295630|6255150|CO|11|3680454","Earth|South America|Colombia|Departamento del Chocó|Istmina","1","1"
"COL395","COL395_3680091","3","3680091","Juradó","7.00425","-77.65141","ADM2","second-order administrative division","6295630|6255150|CO|11|3680091","Earth|South America|Colombia|Departamento del Chocó|Juradó","1","1"
"COL518","COL518_3680091","3","3680091","Juradó","7.00425","-77.65141","ADM2","second-order administrative division","6295630|6255150|CO|11|3680091","Earth|South America|Colombia|Departamento del Chocó|Juradó","1","1"
"COL149","COL149_3680091","3","3680091","Juradó","7.00425","-77.65141","ADM2","second-order administrative division","6295630|6255150|CO|11|3680091","Earth|South America|Colombia|Departamento del Chocó|Juradó","1","1"
"COL395","COL395_9172343","3","9172343","La Tola","2.33584","-78.20676","ADM2","second-order administrative division","6295630|6255150|CO|20|9172343","Earth|South America|Colombia|Departamento de Nariño|La Tola","1","1"
"COL368","COL368_9172343","3","9172343","La Tola","2.33584","-78.20676","ADM2","second-order administrative division","6295630|6255150|CO|20|9172343","Earth|South America|Colombia|Departamento de Nariño|La Tola","1","1"
"COL170","COL170_9172343","3","9172343","La Tola","2.33584","-78.20676","ADM2","second-order administrative division","6295630|6255150|CO|20|9172343","Earth|South America|Colombia|Departamento de Nariño|La Tola","1","1"
"COL395","COL395_3676478","3","3676478","Lloró","5.58333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3676478","Earth|South America|Colombia|Departamento del Chocó|Lloró","1","1"
"COL518","COL518_3676478","3","3676478","Lloró","5.58333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3676478","Earth|South America|Colombia|Departamento del Chocó|Lloró","1","1"
"COL96","COL96_3676478","3","3676478","Lloró","5.58333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3676478","Earth|South America|Colombia|Departamento del Chocó|Lloró","1","1"
"COL395","COL395_3676418","3","3676418","López","3.0","-77.25","ADM2","second-order administrative division","6295630|6255150|CO|09|3676418","Earth|South America|Colombia|Departamento del Cauca|López","1","1"
"COL393","COL393_3676418","3","3676418","López","3.0","-77.25","ADM2","second-order administrative division","6295630|6255150|CO|09|3676418","Earth|South America|Colombia|Departamento del Cauca|López","1","1"
"COL395","COL395_3672667","3","3672667","Magüi","1.91667","-77.83333","ADM2","second-order administrative division","6295630|6255150|CO|20|3672667","Earth|South America|Colombia|Departamento de Nariño|Magüi","1","1"
"COL395","COL395_9179547","3","9179547","Medio Atrato","5.995","-76.7825","ADM2","second-order administrative division","6295630|6255150|CO|11|9179547","Earth|South America|Colombia|Departamento del Chocó|Medio Atrato","1","1"
"COL518","COL518_9179547","3","9179547","Medio Atrato","5.995","-76.7825","ADM2","second-order administrative division","6295630|6255150|CO|11|9179547","Earth|South America|Colombia|Departamento del Chocó|Medio Atrato","1","1"
"COL395","COL395_9179553","3","9179553","Medio Baudó","5.05","-77.05","ADM2","second-order administrative division","6295630|6255150|CO|11|9179553","Earth|South America|Colombia|Departamento del Chocó|Medio Baudó","1","1"
"COL518","COL518_9179553","3","9179553","Medio Baudó","5.05","-77.05","ADM2","second-order administrative division","6295630|6255150|CO|11|9179553","Earth|South America|Colombia|Departamento del Chocó|Medio Baudó","1","1"
"COL653","COL653_9179553","3","9179553","Medio Baudó","5.05","-77.05","ADM2","second-order administrative division","6295630|6255150|CO|11|9179553","Earth|South America|Colombia|Departamento del Chocó|Medio Baudó","1","1"
"COL395","COL395_9179528","3","9179528","Mediosanjuan","5.09278","-76.69528","ADM2","second-order administrative division","6295630|6255150|CO|11|9179528","Earth|South America|Colombia|Departamento del Chocó|Mediosanjuan","1","1"
"COL210","COL210_9179528","3","9179528","Mediosanjuan","5.09278","-76.69528","ADM2","second-order administrative division","6295630|6255150|CO|11|9179528","Earth|South America|Colombia|Departamento del Chocó|Mediosanjuan","1","1"
"COL518","COL518_9179528","3","9179528","Mediosanjuan","5.09278","-76.69528","ADM2","second-order administrative division","6295630|6255150|CO|11|9179528","Earth|South America|Colombia|Departamento del Chocó|Mediosanjuan","1","1"
"COL644","COL644_9179528","3","9179528","Mediosanjuan","5.09278","-76.69528","ADM2","second-order administrative division","6295630|6255150|CO|11|9179528","Earth|South America|Colombia|Departamento del Chocó|Mediosanjuan","1","1"
"COL645","COL645_9179528","3","9179528","Mediosanjuan","5.09278","-76.69528","ADM2","second-order administrative division","6295630|6255150|CO|11|9179528","Earth|South America|Colombia|Departamento del Chocó|Mediosanjuan","1","1"
"COL395","COL395_3673784","3","3673784","Nóvita","4.91667","-76.58333","ADM2","second-order administrative division","6295630|6255150|CO|11|3673784","Earth|South America|Colombia|Departamento del Chocó|Nóvita","1","1"
"COL193","COL193_3673784","3","3673784","Nóvita","4.91667","-76.58333","ADM2","second-order administrative division","6295630|6255150|CO|11|3673784","Earth|South America|Colombia|Departamento del Chocó|Nóvita","1","1"
"COL518","COL518_3673784","3","3673784","Nóvita","4.91667","-76.58333","ADM2","second-order administrative division","6295630|6255150|CO|11|3673784","Earth|South America|Colombia|Departamento del Chocó|Nóvita","1","1"
"COL395","COL395_3673691","3","3673691","Nuquí","5.67014","-77.28753","ADM2","second-order administrative division","6295630|6255150|CO|11|3673691","Earth|South America|Colombia|Departamento del Chocó|Nuquí","1","1"
"COL518","COL518_3673691","3","3673691","Nuquí","5.67014","-77.28753","ADM2","second-order administrative division","6295630|6255150|CO|11|3673691","Earth|South America|Colombia|Departamento del Chocó|Nuquí","1","1"
"COL369","COL369_3673691","3","3673691","Nuquí","5.67014","-77.28753","ADM2","second-order administrative division","6295630|6255150|CO|11|3673691","Earth|South America|Colombia|Departamento del Chocó|Nuquí","1","1"
"COL149","COL149_3673691","3","3673691","Nuquí","5.67014","-77.28753","ADM2","second-order administrative division","6295630|6255150|CO|11|3673691","Earth|South America|Colombia|Departamento del Chocó|Nuquí","1","1"
"COL395","COL395_9172359","3","9172359","Olaya Herrera","2.21927","-78.32235","ADM2","second-order administrative division","6295630|6255150|CO|20|9172359","Earth|South America|Colombia|Departamento de Nariño|Olaya Herrera","1","1"
"COL392","COL392_9172359","3","9172359","Olaya Herrera","2.21927","-78.32235","ADM2","second-order administrative division","6295630|6255150|CO|20|9172359","Earth|South America|Colombia|Departamento de Nariño|Olaya Herrera","1","1"
"COL368","COL368_9172359","3","9172359","Olaya Herrera","2.21927","-78.32235","ADM2","second-order administrative division","6295630|6255150|CO|20|9172359","Earth|South America|Colombia|Departamento de Nariño|Olaya Herrera","1","1"
"COL170","COL170_9172359","3","9172359","Olaya Herrera","2.21927","-78.32235","ADM2","second-order administrative division","6295630|6255150|CO|20|9172359","Earth|South America|Colombia|Departamento de Nariño|Olaya Herrera","1","1"
"COL395","COL395_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL193","COL193_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL210","COL210_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL527","COL527_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL518","COL518_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL644","COL644_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL645","COL645_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL503","COL503_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL82","COL82_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL493","COL493_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL120","COL120_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL691","COL691_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL341","COL341_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL119","COL119_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL469","COL469_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL117","COL117_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL101","COL101_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL175","COL175_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL174","COL174_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL669","COL669_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL130","COL130_3671117","3","3671117","Quibdó","5.83333","-76.66667","ADM2","second-order administrative division","6295630|6255150|CO|11|3671117","Earth|South America|Colombia|Departamento del Chocó|Quibdó","1","1"
"COL395","COL395_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL392","COL392_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL210","COL210_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL284","COL284_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL286","COL286_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL132","COL132_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL133","COL133_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL374","COL374_3670819","3","3670819","Ricaurte","1.16667","-78.16667","ADM2","second-order administrative division","6295630|6255150|CO|20|3670819","Earth|South America|Colombia|Departamento de Nariño|Ricaurte","1","1"
"COL395","COL395_9179554","3","9179554","Río Iro","5.18333","-76.4833","ADM2","second-order administrative division","6295630|6255150|CO|11|9179554","Earth|South America|Colombia|Departamento del Chocó|Río Iro","1","1"
"COL518","COL518_9179554","3","9179554","Río Iro","5.18333","-76.4833","ADM2","second-order administrative division","6295630|6255150|CO|11|9179554","Earth|South America|Colombia|Departamento del Chocó|Río Iro","1","1"
"COL395","COL395_9179548","3","9179548","Río Quito2","5.51667","-76.75","ADM2","second-order administrative division","6295630|6255150|CO|11|9179548","Earth|South America|Colombia|Departamento del Chocó|Río Quito2","1","1"
"COL193","COL193_9179548","3","9179548","Río Quito2","5.51667","-76.75","ADM2","second-order administrative division","6295630|6255150|CO|11|9179548","Earth|South America|Colombia|Departamento del Chocó|Río Quito2","1","1"
"COL518","COL518_9179548","3","9179548","Río Quito2","5.51667","-76.75","ADM2","second-order administrative division","6295630|6255150|CO|11|9179548","Earth|South America|Colombia|Departamento del Chocó|Río Quito2","1","1"
"COL395","COL395_3670720","3","3670720","Riosucio1","7.41667","-77.16667","ADM2","second-order administrative division","6295630|6255150|CO|11|3670720","Earth|South America|Colombia|Departamento del Chocó|Riosucio1","1","1"
"COL210","COL210_3670720","3","3670720","Riosucio1","7.41667","-77.16667","ADM2","second-order administrative division","6295630|6255150|CO|11|3670720","Earth|South America|Colombia|Departamento del Chocó|Riosucio1","1","1"
"COL518","COL518_3670720","3","3670720","Riosucio1","7.41667","-77.16667","ADM2","second-order administrative division","6295630|6255150|CO|11|3670720","Earth|South America|Colombia|Departamento del Chocó|Riosucio1","1","1"
"COL149","COL149_3670720","3","3670720","Riosucio1","7.41667","-77.16667","ADM2","second-order administrative division","6295630|6255150|CO|11|3670720","Earth|South America|Colombia|Departamento del Chocó|Riosucio1","1","1"
"COL395","COL395_3670681","3","3670681","Roberto Payán","1.91667","-78.33333","ADM2","second-order administrative division","6295630|6255150|CO|20|3670681","Earth|South America|Colombia|Departamento de Nariño|Roberto Payán","1","1"
"COL395","COL395_3669550","3","3669550","San José del Palmar","4.91667","-76.25","ADM2","second-order administrative division","6295630|6255150|CO|11|3669550","Earth|South America|Colombia|Departamento del Chocó|San José del Palmar","1","1"
"COL393","COL393_3669550","3","3669550","San José del Palmar","4.91667","-76.25","ADM2","second-order administrative division","6295630|6255150|CO|11|3669550","Earth|South America|Colombia|Departamento del Chocó|San José del Palmar","1","1"
"COL518","COL518_3669550","3","3669550","San José del Palmar","4.91667","-76.25","ADM2","second-order administrative division","6295630|6255150|CO|11|3669550","Earth|South America|Colombia|Departamento del Chocó|San José del Palmar","1","1"
"COL120","COL120_3669550","3","3669550","San José del Palmar","4.91667","-76.25","ADM2","second-order administrative division","6295630|6255150|CO|11|3669550","Earth|South America|Colombia|Departamento del Chocó|San José del Palmar","1","1"
"COL395","COL395_3668920","3","3668920","Santa Bárbara","5.86667","-75.58333","ADM2","second-order administrative division","6295630|6255150|CO|02|3668920","Earth|South America|Colombia|Antioquia|Santa Bárbara","1","1"
"COL689","COL689_3668920","3","3668920","Santa Bárbara","5.86667","-75.58333","ADM2","second-order administrative division","6295630|6255150|CO|02|3668920","Earth|South America|Colombia|Antioquia|Santa Bárbara","1","1"
"COL395","COL395_3667960","3","3667960","Sipí","4.58333","-76.5","ADM2","second-order administrative division","6295630|6255150|CO|11|3667960","Earth|South America|Colombia|Departamento del Chocó|Sipí","1","1"
"COL193","COL193_3667960","3","3667960","Sipí","4.58333","-76.5","ADM2","second-order administrative division","6295630|6255150|CO|11|3667960","Earth|South America|Colombia|Departamento del Chocó|Sipí","1","1"
"COL518","COL518_3667960","3","3667960","Sipí","4.58333","-76.5","ADM2","second-order administrative division","6295630|6255150|CO|11|3667960","Earth|South America|Colombia|Departamento del Chocó|Sipí","1","1"
"COL395","COL395_3667580","3","3667580","Tadó","5.33333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3667580","Earth|South America|Colombia|Departamento del Chocó|Tadó","1","1"
"COL393","COL393_3667580","3","3667580","Tadó","5.33333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3667580","Earth|South America|Colombia|Departamento del Chocó|Tadó","1","1"
"COL193","COL193_3667580","3","3667580","Tadó","5.33333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3667580","Earth|South America|Colombia|Departamento del Chocó|Tadó","1","1"
"COL518","COL518_3667580","3","3667580","Tadó","5.33333","-76.41667","ADM2","second-order administrative division","6295630|6255150|CO|11|3667580","Earth|South America|Colombia|Departamento del Chocó|Tadó","1","1"
"COL395","COL395_3667071","3","3667071","Timbiquí","2.76456","-77.63351","ADM2","second-order administrative division","6295630|6255150|CO|09|3667071","Earth|South America|Colombia|Departamento del Cauca|Timbiquí","1","1"
"COL393","COL393_3667071","3","3667071","Timbiquí","2.76456","-77.63351","ADM2","second-order administrative division","6295630|6255150|CO|09|3667071","Earth|South America|Colombia|Departamento del Cauca|Timbiquí","1","1"
"COL146","COL146_3667071","3","3667071","Timbiquí","2.76456","-77.63351","ADM2","second-order administrative division","6295630|6255150|CO|09|3667071","Earth|South America|Colombia|Departamento del Cauca|Timbiquí","1","1"
"COL130","COL130_3667071","3","3667071","Timbiquí","2.76456","-77.63351","ADM2","second-order administrative division","6295630|6255150|CO|09|3667071","Earth|South America|Colombia|Departamento del Cauca|Timbiquí","1","1"
"COL395","COL395_9172032","3","9172032","Unguía","8.11118","-77.10916","ADM2","second-order administrative division","6295630|6255150|CO|11|9172032","Earth|South America|Colombia|Departamento del Chocó|Unguía","1","1"
"COL518","COL518_9172032","3","9172032","Unguía","8.11118","-77.10916","ADM2","second-order administrative division","6295630|6255150|CO|11|9172032","Earth|South America|Colombia|Departamento del Chocó|Unguía","1","1"
"COL687","COL687_9172032","3","9172032","Unguía","8.11118","-77.10916","ADM2","second-order administrative division","6295630|6255150|CO|11|9172032","Earth|South America|Colombia|Departamento del Chocó|Unguía","1","1"
"COL149","COL149_9172032","3","9172032","Unguía","8.11118","-77.10916","ADM2","second-order administrative division","6295630|6255150|CO|11|9172032","Earth|South America|Colombia|Departamento del Chocó|Unguía","1","1"
"COL230","COL230_9172032","3","9172032","Unguía","8.11118","-77.10916","ADM2","second-order administrative division","6295630|6255150|CO|11|9172032","Earth|South America|Colombia|Departamento del Chocó|Unguía","1","1"
"COL395","COL395_9179543","3","9179543","Unión Panamericana","5.28139","-76.63","ADM2","second-order administrative division","6295630|6255150|CO|11|9179543","Earth|South America|Colombia|Departamento del Chocó|Unión Panamericana","1","1"
"COL518","COL518_9179543","3","9179543","Unión Panamericana","5.28139","-76.63","ADM2","second-order administrative division","6295630|6255150|CO|11|9179543","Earth|South America|Colombia|Departamento del Chocó|Unión Panamericana","1","1"
"COL390","COL390_9179556","3","9179556","Dibulla","11.26667","-73.3","ADM2","second-order administrative division","6295630|6255150|CO|17|9179556","Earth|South America|Colombia|Departamento de La Guajira|Dibulla","1","1"
"COL364","COL364_9179556","3","9179556","Dibulla","11.26667","-73.3","ADM2","second-order administrative division","6295630|6255150|CO|17|9179556","Earth|South America|Colombia|Departamento de La Guajira|Dibulla","1","1"
"COL569","COL569_9179556","3","9179556","Dibulla","11.26667","-73.3","ADM2","second-order administrative division","6295630|6255150|CO|17|9179556","Earth|South America|Colombia|Departamento de La Guajira|Dibulla","1","1"
"COL108","COL108_9179556","3","9179556","Dibulla","11.26667","-73.3","ADM2","second-order administrative division","6295630|6255150|CO|17|9179556","Earth|South America|Colombia|Departamento de La Guajira|Dibulla","1","1"
"COL390","COL390_9172387","3","9172387","Manaure","11.58174","-72.56515","ADM2","second-order administrative division","6295630|6255150|CO|17|9172387","Earth|South America|Colombia|Departamento de La Guajira|Manaure","1","1"
"COL364","COL364_9172387","3","9172387","Manaure","11.58174","-72.56515","ADM2","second-order administrative division","6295630|6255150|CO|17|9172387","Earth|South America|Colombia|Departamento de La Guajira|Manaure","1","1"
"COL510","COL510_9172387","3","9172387","Manaure","11.58174","-72.56515","ADM2","second-order administrative division","6295630|6255150|CO|17|9172387","Earth|South America|Colombia|Departamento de La Guajira|Manaure","1","1"
"COL544","COL544_9172387","3","9172387","Manaure","11.58174","-72.56515","ADM2","second-order administrative division","6295630|6255150|CO|17|9172387","Earth|South America|Colombia|Departamento de La Guajira|Manaure","1","1"
"COL390","COL390_3666412","3","3666412","Uribia","11.91667","-72.0","ADM2","second-order administrative division","6295630|6255150|CO|17|3666412","Earth|South America|Colombia|Departamento de La Guajira|Uribia","1","1"
"COL364","COL364_3666412","3","3666412","Uribia","11.91667","-72.0","ADM2","second-order administrative division","6295630|6255150|CO|17|3666412","Earth|South America|Colombia|Departamento de La Guajira|Uribia","1","1"
"COL342","COL342_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL243","COL243_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL10","COL10_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL185","COL185_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL574","COL574_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL572","COL572_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL573","COL573_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL635","COL635_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL637","COL637_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL521","COL521_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL534","COL534_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL688","COL688_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL692","COL692_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL691","COL691_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL502","COL502_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
"COL237","COL237_3687926","3","3687926","Cali","3.41667","-76.55","ADM2","second-order administrative division","6295630|6255150|CO|29|3687926","Earth|South America|Colombia|Departamento del Valle del Cauca|Cali","1","1"
